index,name,count,ICD-10 Chapter,ICD-10 Chapter (short),color,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,icd3,umap_x,umap_y
1117,Q73 Reduction defects of unspecified limb,9.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.20957364,0.28030375,-0.105138496,-0.2747791,0.18236627,0.20485187,-0.15796775,-0.22695298,-0.15611708,-0.24958333,0.1791984,-0.1678502,0.30052328,0.15746553,0.24096717,0.13255255,0.21974091,-0.3164027,0.17504457,0.2130689,0.18033133,-0.16610824,-0.09584039,0.14765877,0.13046326,0.1332356,0.26545537,-0.16756104,0.21393123,0.13299015,0.13725357,0.1793509,0.16226445,0.114624254,-0.21354294,-0.2539817,0.15922913,-0.19047065,0.193941,-0.20734313,0.18746786,0.20427477,-0.25432804,0.21067072,-0.12064368,0.2228746,-0.2545404,-0.14246207,-0.24088566,0.19274755,0.27808827,-0.1034026,-0.3404245,0.22691876,0.1625858,0.2311195,-0.14804332,-0.20508562,-0.21327592,-0.21807468,0.16419002,-0.18401371,0.14305232,0.17232975,0.27391648,-0.15609054,0.3093353,-0.25793198,0.2262327,-0.23800386,-0.19622782,-0.13977647,0.21007302,-0.24920614,-0.14908443,0.21275772,-0.14351818,-0.2387193,-0.16610248,-0.1206438,-0.18649028,-0.13634036,0.21457934,-0.18931843,0.14347026,0.26876533,-0.21960983,0.14979443,0.17803374,-0.18416072,-0.19022001,-0.16114418,-0.13665897,0.17020795,0.21438614,0.25837183,-0.28387886,-0.14456609,0.13184747,-0.18873423,-0.1849716,0.17808537,-0.33123973,-0.20357345,0.1770416,0.12842546,-0.20959613,0.15430863,-0.16534764,0.38557658,0.24053691,0.27530825,-0.18970552,-0.2393623,0.17078935,0.18421341,-0.26245785,0.2792225,0.18498318,0.18269776,Q73,0.9229981,2.5090833
1118,Q74 Other congenital malformations of limbs,210.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.040586594,0.17688401,-0.099375315,-0.18588914,0.18442157,0.104980506,-0.036923192,-0.23866212,-0.2660095,-0.22198449,0.16457127,-0.075895146,0.25077906,0.050644103,0.18160424,-0.022113923,0.12592858,-0.20706911,-0.001916554,0.1265502,0.103225246,-0.106925204,-0.13889383,-0.009085535,-0.034929466,0.011008399,0.24904872,-0.16710562,0.19673654,0.02397649,0.057954535,0.24521372,0.13988794,-0.0032632737,-0.0491279,-0.16418536,0.049629405,-0.12440896,0.13730921,-0.09686476,0.24803813,0.077608325,-0.18440533,-0.005628161,-0.008757261,0.17213611,-0.20285702,-0.099109426,-0.17847365,0.115389206,0.12906608,0.051281825,-0.23281175,0.10221189,0.060793802,0.19361234,-0.0099267,-0.1302725,-0.17282924,-0.13547514,0.20214692,-0.11662508,0.019440504,0.22609532,0.23018509,-0.042958792,0.22492056,-0.23064755,0.15030025,-0.19633226,-0.12796596,0.020370917,0.21662872,-0.22872585,-0.07177266,0.12552623,-0.08937798,-0.21875186,-0.0696797,0.023555448,-0.07297604,0.004781239,0.18874031,-0.06408163,0.11177859,0.1598771,-0.21333563,0.23550966,0.17947838,-0.1921073,-0.1963922,-0.19365014,-0.15890653,0.1881948,0.17562075,0.10479127,-0.16849823,-0.14347798,0.20997109,-0.17909302,-0.21230385,0.054991268,-0.23462817,-0.15629143,0.1647946,0.019169502,-0.048762225,-0.04765634,0.028238036,0.286771,0.2089053,0.21646807,-0.12388628,-0.16274317,0.13535184,0.29733714,-0.19507688,0.20912902,0.24508585,0.09079042,Q74,2.4157972,2.1878405
1119,Q75 Other congenital malformations of skull and face bones,33.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.18892753,0.31207845,-0.1449749,-0.2607275,0.15459354,0.20558886,-0.17154102,-0.22894867,-0.13716899,-0.2170391,0.17259026,-0.13916123,0.31869352,0.15864989,0.24215087,0.1650295,0.23849252,-0.35585973,0.13102622,0.20050548,0.16043483,-0.20413855,-0.0983532,0.14304863,0.12857431,0.11883447,0.28420708,-0.17197044,0.18710014,0.14730226,0.1703808,0.15091744,0.15137057,0.12252831,-0.19577022,-0.24880293,0.18520205,-0.10589628,0.15837117,-0.25256628,0.18410286,0.17821652,-0.24337143,0.15471642,-0.14602284,0.22831304,-0.28572804,-0.1813927,-0.228535,0.199587,0.21929936,-0.0943995,-0.33525386,0.16838837,0.1595119,0.21237402,-0.13246804,-0.1969862,-0.21134678,-0.22169617,0.17010413,-0.21175739,0.1471052,0.17803092,0.26761565,-0.12677197,0.32056913,-0.2670575,0.22080977,-0.2204819,-0.2275905,-0.11763703,0.19801085,-0.25169334,-0.14687155,0.19836104,-0.16429977,-0.22691451,-0.2109234,-0.11044358,-0.19636428,-0.15079999,0.2457072,-0.19856341,0.19837984,0.25426704,-0.18508181,0.14917694,0.16976084,-0.19435824,-0.19220427,-0.17638011,-0.15448022,0.20190537,0.18415561,0.22380833,-0.2987252,-0.17307934,0.11460581,-0.23741762,-0.16783053,0.19249047,-0.27061027,-0.19158849,0.22105272,0.12057304,-0.21907012,0.13003741,-0.15608244,0.38821533,0.25820425,0.24848285,-0.23770252,-0.28143775,0.18874136,0.20969363,-0.21363276,0.28944492,0.15846577,0.20970587,Q75,1.388774,2.5956497
1120,Q76 Congenital malformations of spine and bony thorax,662.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.21044976,0.24272168,-0.04171071,-0.23164457,0.051277112,0.10807577,-0.13125265,-0.15117,-0.04477261,-0.086118944,0.016072484,-0.195587,0.18913336,0.14572914,0.12787904,0.067182615,0.23225607,-0.15056704,0.08326854,0.09213778,0.060923528,-0.0034578082,0.07976387,0.1594499,0.14414045,0.06647178,0.12536919,-0.11328687,0.22137289,0.21348555,0.19348636,0.032472566,0.004089232,0.22010168,-0.11873258,-0.19853501,0.13451163,-0.16641568,0.0670084,-0.15762839,0.10390332,0.23123847,-0.13225292,0.13576521,-0.20585468,0.13885087,-0.15542664,-0.106397524,-0.10062371,0.059306923,0.14453581,-0.019127756,-0.18136239,0.20364033,0.033388842,0.090420954,-0.1786509,-0.12844597,-0.1771246,-0.13355993,0.06585428,-0.14571127,0.104012415,0.013900407,0.14855982,-0.08045066,0.11649069,-0.15379924,0.18267623,-0.13890405,-0.14877254,-0.036810547,0.041752838,-0.11748749,-0.07205547,0.08784366,0.04917432,-0.15435624,-0.099602684,0.0041650767,-0.15812863,-0.111036055,0.20164488,-0.12519196,0.06979342,0.20074953,-0.13984795,0.019259987,0.14419231,-0.015840411,-0.14256947,-0.15642868,-0.07444851,0.048949942,0.12191,0.18239483,-0.18346791,-0.11011318,-0.020474056,-0.14386496,-0.05732253,0.21958421,-0.15471852,-0.22305317,0.16466019,0.076835304,-0.25451252,0.14757395,-0.2343391,0.19939451,0.14407726,0.18674049,-0.25230166,-0.11904718,0.09240918,0.07346173,-0.11460511,0.18486258,0.049911197,0.24149615,Q76,0.8748122,2.5841172
1121,Q77 Osteochondrodysplasia with defects of growth of tubular bones and spine,31.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.1878129,0.31862622,-0.12249547,-0.2652271,0.1572527,0.23131123,-0.16900489,-0.19856758,-0.19291553,-0.22611304,0.15105738,-0.122338794,0.32476458,0.14787585,0.22317745,0.15533717,0.2767861,-0.3502422,0.10991895,0.20533328,0.111496545,-0.15528384,-0.11782342,0.17892244,0.13337974,0.09755995,0.30041263,-0.18516588,0.18515562,0.13291197,0.15181336,0.1548056,0.1452597,0.13708268,-0.17565869,-0.21515876,0.19679205,-0.16817386,0.18930383,-0.23828197,0.16394266,0.17873448,-0.252176,0.17910244,-0.13163523,0.21598336,-0.23489982,-0.14680873,-0.20436713,0.19101658,0.24875888,-0.08912325,-0.31044772,0.21394648,0.14553806,0.2193543,-0.1405621,-0.19132029,-0.24707448,-0.20927164,0.17934743,-0.20870323,0.15763222,0.21088296,0.26483974,-0.12578101,0.2610371,-0.29992768,0.20542131,-0.23299778,-0.21727178,-0.1112573,0.17918351,-0.27061749,-0.14698848,0.18761228,-0.1281087,-0.23270538,-0.1663424,-0.1276229,-0.16137195,-0.14269488,0.2394086,-0.14293651,0.171457,0.2262168,-0.22635889,0.17686671,0.17114311,-0.16915701,-0.18107522,-0.16326936,-0.13378121,0.20752767,0.17164561,0.20617047,-0.25951302,-0.19846463,0.11263447,-0.22504981,-0.14867932,0.17114526,-0.32166547,-0.19336782,0.21135984,0.1394355,-0.21895874,0.13768022,-0.12833002,0.44009262,0.24034284,0.25971895,-0.1859129,-0.23871885,0.19784246,0.1914738,-0.24733922,0.27070904,0.17417294,0.22369514,Q77,1.6072328,3.3011823
1122,Q78 Other osteochondrodysplasias,158.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.13830146,0.22897086,-0.06909585,-0.16474621,0.21396731,0.09229484,-0.33739516,-0.12606038,-0.19124606,-0.08606703,0.14990337,-0.16953562,0.17544714,0.21757686,0.11581882,0.40800473,0.20631708,-0.3137554,0.17326407,0.16145676,0.106154725,-0.03279266,-0.25969672,0.32046753,0.11562352,0.12678793,0.130176,-0.26854724,0.2381072,0.23912938,0.18790883,0.101148576,0.12786143,0.25819027,-0.18764913,-0.067132294,0.3281205,-0.13814728,0.12711205,-0.14973168,0.16829564,0.14612524,-0.15441488,0.31133968,-0.32676402,0.13974151,-0.1337331,-0.14734322,-0.100244135,0.37193266,0.18255733,-0.30330965,-0.16729577,0.0721216,0.15359709,0.17246775,-0.25215027,-0.28799665,-0.08337338,-0.15291554,0.21633445,-0.14438383,0.13977008,0.07476815,0.131241,-0.23660989,0.19355106,-0.2003897,0.1300388,-0.09703992,-0.10531976,-0.17737097,0.188188,-0.09843693,-0.16977133,0.111833796,-0.079063214,-0.17678736,-0.093541645,-0.089181334,-0.27676728,-0.34424677,0.16896391,-0.18774664,0.29751968,0.09359567,-0.27615398,0.2166634,0.10092837,-0.30069208,-0.28735244,-0.25419712,-0.114995606,0.15208809,0.46990123,0.11237892,-0.17781396,-0.14383699,-0.0058573894,-0.0790166,-0.10701812,0.27038825,-0.19722793,-0.07750716,0.10690894,0.15854223,-0.11170706,0.18742858,-0.18709281,0.17461178,0.114251494,0.1934211,-0.14590628,-0.2091243,0.13119756,0.13796759,-0.13929449,0.14908503,0.19450156,0.027586794,Q78,-0.581941,-1.7855291
1123,"Q79 Congenital malformations of musculoskeletal system, not elsewhere classified",250.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.21752898,0.21199425,-0.016897025,-0.17328323,0.071217015,0.19797423,-0.18595132,-0.19098802,-0.09551969,-0.1577933,0.10617776,-0.279963,0.15217896,-0.014903049,0.17375676,0.021897478,0.105988026,-0.17159826,0.13626847,0.13695168,0.14106041,-0.14199762,-0.2509181,0.100800544,0.064844966,0.06590533,0.13221578,-0.075601645,0.16584864,0.111022405,0.069134,0.08738929,0.18517296,0.12221742,-0.14685123,-0.1720464,0.30547512,-0.34594887,0.20783386,-0.22428784,0.38484812,0.17715505,-0.15204538,0.1536871,-0.20123519,0.22654414,-0.08901969,-0.06492437,-0.20065233,0.34485722,0.17987579,-0.27504265,-0.16911341,0.21795027,0.33777392,0.099029236,-0.24061589,-0.16293037,-0.20536315,-0.12653682,0.081074715,-0.12298518,0.1159977,0.07671641,0.15350713,-0.01177507,0.17725019,-0.2215566,0.08618511,-0.15559535,-0.14296265,-0.10243477,0.13781108,-0.13526341,-0.09750652,0.31920734,-0.17658608,-0.11047733,-0.23210742,-0.19266325,-0.13505921,-0.1731638,0.16860816,-0.14768463,0.27436528,0.15094051,-0.051743716,0.05343265,0.2016214,-0.14779067,-0.050620664,-0.20145513,-0.16808502,0.118680835,0.13195218,0.17717786,-0.18142235,-0.046241343,0.0045513934,-0.19329299,-0.21761931,0.27977026,-0.15087917,-0.26785636,0.09307827,0.29513523,-0.23040874,0.2698013,-0.38036135,0.29486066,0.081654705,0.10776886,-0.16665736,-0.10616141,0.24207862,0.15127146,-0.091956615,0.15450278,0.12493707,0.25041127,Q79,0.44698086,-0.2773447
1124,Q80 Congenital ichthyosis,94.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.15752852,0.11663925,-0.16622709,-0.12278054,0.08943641,0.12991732,-0.29185113,-0.19963932,-0.21507417,-0.18502662,0.32653567,-0.20534547,0.18036446,0.25327295,0.0903574,0.09609541,0.25471997,-0.21766824,0.18750596,0.14311203,0.22797985,-0.14268143,-0.1927755,0.35047626,0.15160859,0.22815298,0.1864045,-0.40168414,0.1298432,0.3362568,0.1741399,0.07943623,0.15192604,0.08217406,-0.2898214,-0.1313985,0.110671155,0.02212105,0.13061589,-0.20332062,0.35862264,0.123151466,-0.22534162,0.36255,-0.28884757,0.13311741,-0.1686054,-0.32772708,-0.17269538,0.33771348,0.17647491,-0.12193264,-0.21286468,0.20438805,0.036951274,0.12019278,-0.32949546,-0.4447876,-0.064959385,-0.12682018,0.30319682,-0.06023587,0.041773755,0.1573278,0.25904456,-0.13898508,0.1419308,-0.17038359,0.13391198,-0.14582445,-0.13973321,-0.15908416,0.1281694,-0.17455694,-0.16751252,0.12256256,0.011175636,-0.13552997,-0.17376783,-0.315902,-0.08956067,-0.13854922,0.18251039,-0.10544617,0.28663003,0.15953492,-0.20929056,0.11826327,0.07846777,-0.24567795,-0.3680223,-0.15718302,-0.13767283,0.21465743,0.19384606,0.13227618,-0.16785873,-0.1680112,0.31567544,-0.13917968,-0.087260805,0.30445603,-0.18498269,-0.096050955,0.10444655,0.31695384,-0.0395088,0.25379655,-0.2869702,0.19242834,0.07255302,0.17886393,-0.18779896,-0.20558235,0.08077442,0.124824345,-0.22521755,0.113294646,0.45229328,0.12013155,Q80,-2.3672361,-0.46130896
1125,Q81 Epidermolysis bullosa,25.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.08171334,0.16189662,-0.33151072,-0.22820176,0.03660911,0.13087544,-0.06585016,-0.15626009,-0.07156475,-0.11001016,0.07585988,-0.08271861,0.20034552,0.09466985,0.1554929,0.08675725,0.11624192,-0.19574402,0.2812205,0.18319908,0.26696187,-0.032623123,-0.1710871,0.055237573,0.32089525,0.1893572,0.18352851,-0.17230028,0.33971006,0.34649017,0.12594602,0.15993406,0.03629534,0.2472874,-0.22943781,-0.1205727,0.56060743,-0.11894117,0.45826125,-0.16777931,0.10511703,0.5292259,-0.238569,-0.012818771,-0.1503294,0.30049825,-0.24490152,-0.34731066,-0.15402335,0.050275203,0.157946,0.040019523,-0.20388253,0.099167675,0.03406515,0.1843838,-0.378665,-0.09724708,-0.128856,-0.32204252,0.100060575,-0.1716871,0.10013441,0.23652934,0.18964416,-0.078088075,0.28170875,-0.16531935,0.15411197,-0.20108868,-0.1540334,-0.2644037,0.13053721,-0.1547559,-0.17655756,0.40817097,-0.2603397,-0.25478017,-0.064399526,-0.25929552,-0.09102781,-0.055716466,0.1307926,-0.096098304,0.17081127,0.16803268,-0.12482106,0.052954424,0.103602976,-0.12065692,-0.07355759,-0.07183896,-0.066199824,0.07339782,0.15879753,0.14018592,-0.17843321,-0.11951028,0.11916816,-0.117625736,-0.114884175,0.012641051,-0.21433589,-0.10589293,0.09630385,0.07130063,-0.17583579,-0.0013462055,-0.19530424,0.22208051,0.30935723,0.22781585,-0.15624237,-0.17588916,0.08511837,0.16214414,-0.13258266,0.17565101,0.11818035,0.12001467,Q81,-0.56560135,0.5687587
1126,Q82 Other congenital malformations of skin,1305.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.06915651,0.09461463,-0.15957838,-0.14285174,0.24326997,0.07989165,-0.053780712,-0.14508864,-0.18682818,-0.2325631,0.19544083,-0.06580758,0.14625943,0.14521293,0.12027413,0.18161269,0.14325197,-0.14934437,0.3153227,0.15175715,0.09679518,-0.19866416,0.010411719,0.17832087,0.25303108,0.10737373,0.17711458,-0.15214314,0.10238109,0.0020637545,0.17461634,-0.020215822,0.19721703,0.09493289,-0.19872218,-0.110303275,0.09308143,-0.03286501,0.111623704,-0.1664053,-0.040367063,0.14655589,-0.19874878,0.31849888,-0.09907163,0.16387993,-0.13679469,-0.20835139,-0.18366522,0.09763029,0.1409587,0.012073758,-0.16842344,0.13628934,0.028284745,0.16685186,-0.07490044,-0.13360742,-0.13495728,-0.1281099,0.110161215,-0.12804396,0.11581027,0.12504679,0.14421894,-0.17784035,0.19428125,-0.14278638,0.13122778,-0.06317995,-0.14296833,-0.26573017,0.0596463,-0.14570649,-0.15282369,0.06429882,-0.036917463,-0.124970116,-0.10220818,-0.17447929,-0.0758618,-0.11529661,0.085162,-0.11814164,0.076093,0.09771867,-0.14133918,0.1282077,0.1049986,-0.079916686,-0.03988773,-0.07879307,-0.022724368,0.14086209,0.07564065,0.1727041,-0.17484003,-0.1789837,0.14338274,-0.13310851,-0.0706699,0.070294775,-0.16102049,-0.10616213,0.11395331,0.16844006,-0.036463153,0.14672785,-0.09204505,0.13775614,0.13740559,0.18029852,-0.1980484,-0.14687161,0.039218254,0.09728115,-0.17198291,0.14126156,0.2185808,0.1296449,Q82,-2.4237823,0.1599493
1127,Q83 Congenital malformations of breast,129.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.033701867,0.19667488,-0.30084917,-0.20416364,0.16903752,0.34895712,-0.038761206,-0.17636824,-0.06531357,-0.23426038,0.070698366,-0.13317823,0.31772384,0.24069348,0.25973666,0.025159035,0.2593333,-0.15548548,0.2812379,0.43884596,0.1887382,-0.47067422,-0.17398374,0.043951303,0.2329813,0.18057714,0.22123711,-0.1267566,0.2660823,0.050550602,0.12812686,0.2795075,0.16782466,0.11711733,-0.15036756,-0.27238902,0.104570374,-0.124745935,0.2785111,-0.37926897,0.021590741,0.26994273,-0.24672215,0.06798654,-0.10100738,0.18719082,-0.13106516,-0.20495725,-0.20618035,0.14929177,0.15365888,-0.10712735,-0.19650362,0.14836028,0.1439926,0.16138977,-0.10465326,-0.082241304,-0.39996773,-0.09032963,0.019496305,-0.17695467,0.08611895,0.0323174,0.17889132,-0.00021954079,0.16331023,-0.09377286,0.16891581,-0.09881994,-0.119147144,-0.16042109,0.104049064,-0.16701123,-0.3058125,0.3055322,-0.21048403,-0.272013,-0.20203872,-0.11104587,-0.11924147,-0.088081725,0.33040825,-0.05042804,0.05750259,0.3634223,-0.10365725,0.0134249795,0.4324262,-0.12013723,-0.0688296,-0.11440652,-0.12402423,0.14056174,0.07874032,0.20560355,-0.15416285,-0.2729213,0.21121654,-0.3800987,-0.04300981,0.19817999,-0.13967626,-0.43347883,0.2234752,0.10019439,-0.24798384,0.11126818,-0.12723799,0.2241847,0.21201046,0.16031595,-0.276665,-0.119830504,0.11536729,0.20406725,-0.11685836,0.13858755,0.15507789,0.16405013,Q83,-3.713347,3.8961577
1128,Q84 Other congenital malformations of integument,91.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.08921727,0.15888478,-0.162997,-0.15548865,0.24117537,0.06917257,-0.1781027,-0.1956479,-0.33055085,-0.13253118,0.3998302,-0.18034917,0.1350431,0.37960687,0.16970542,0.39287812,0.21985297,-0.20936431,0.13015154,0.118810065,0.11597089,-0.13596666,-0.16386662,0.3018804,0.27535167,0.13355249,0.21459837,-0.39615688,0.31332678,0.28966403,0.28723305,0.20110938,0.006362902,0.060237303,-0.23877399,-0.10632516,0.13706264,-0.15396833,0.12358746,-0.12945117,0.21630551,0.10845272,-0.22851723,0.36050493,-0.21549441,0.15190263,-0.15248911,-0.4773443,-0.12756868,0.14668052,0.17672959,-0.10507144,-0.21269235,0.11443406,0.06053511,0.24318434,-0.1292614,-0.2744771,-0.06597082,-0.2259413,0.44253978,-0.09653028,0.31154782,0.2624683,0.19701613,-0.43598112,0.1885998,-0.14221281,0.14845864,-0.12942868,-0.16418888,-0.18659881,0.19078548,-0.14169899,-0.3985354,0.04622474,-0.032218855,-0.16453621,-0.075120635,-0.016198553,-0.115856364,-0.3483473,0.15877652,-0.060374808,0.15727805,0.11705093,-0.30296668,0.2680655,0.050112367,-0.31733942,-0.19770831,-0.15992251,-0.26888725,0.2714386,0.25503647,0.068844534,-0.107060194,-0.19355956,0.20187856,-0.14406183,-0.15424833,0.1809289,-0.23915893,-0.06566028,0.18907115,0.3009424,-0.053840168,0.19488713,-0.3647088,0.15591455,0.17182992,0.21242182,-0.21198373,-0.17523865,0.02746516,0.08529292,-0.21170573,0.17269243,0.45083568,0.060450733,Q84,-1.9866769,-0.23612499
1129,"Q85 Phakomatoses, not elsewhere classified",274.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.06888371,0.15886447,-0.23374349,-0.18645836,0.21632963,0.14222123,-0.19690219,-0.22102378,-0.19185229,-0.12722348,0.15660666,-0.19754492,0.15432113,0.07967055,0.20044076,0.2271377,0.15569353,-0.11433793,0.140222,0.27082396,0.110023424,-0.2383883,-0.14937568,0.19802806,0.27193284,0.14002705,0.17224362,-0.29893872,0.43902856,0.22905841,0.22960313,0.2499592,0.22540039,0.12871632,-0.17313656,-0.120021544,0.2487234,-0.25334135,0.27506074,-0.21694395,0.17822124,0.25097564,-0.19071583,0.1779277,-0.29004213,0.32696393,-0.15361914,-0.24846311,-0.18125573,0.1360341,0.15352404,-0.1923032,-0.1156923,-0.018867332,0.15403636,0.116573595,-0.36914128,-0.07042825,-0.13859981,-0.17454973,0.10619776,-0.17010643,0.28556913,0.12273452,0.07887748,-0.18517905,0.20185065,-0.130737,0.08265106,-0.08542269,-0.06503217,-0.14926355,0.1269896,-0.112314254,-0.21615681,0.22366457,-0.35100615,-0.17650554,-0.16168477,-0.21216372,-0.11493618,-0.1543549,0.15945674,-0.07989749,0.21540754,0.16516496,-0.11917161,0.059699677,0.3601645,-0.15209094,-0.001480173,-0.13121916,-0.18285583,0.014480163,0.14333548,0.14722326,-0.13513815,-0.14915146,0.13009262,-0.2357605,-0.073952064,0.071870804,-0.12946726,-0.21641172,0.12961744,0.28911582,-0.1726367,0.25717852,-0.4222278,0.119801454,0.121073455,0.22177015,-0.2129802,-0.06805108,0.15733862,0.1983794,-0.12814885,0.13429812,0.06501783,0.0956822,Q85,-1.0252897,-1.4863167
1130,"Q86 Congenital malformation syndromes due to known exogenous causes, not elsewhere classified",2.0,"XVII. Congenital malformations, deformations and chromosomal abnormalities",XVII. Congenital Abnormalities,#c5b0d5,0.15973118,0.30724135,-0.1417125,-0.2490016,0.19047198,0.2598261,-0.15566728,-0.21411079,-0.13058943,-0.22341327,0.16513357,-0.11351653,0.3192294,0.15879329,0.2632448,0.14495748,0.2538219,-0.3646307,0.15107104,0.1938378,0.15390287,-0.14410558,-0.104764946,0.15873879,0.15415934,0.06881618,0.28004572,-0.15614645,0.18776901,0.12370031,0.13042867,0.1496701,0.15500507,0.122892186,-0.19745389,-0.22418694,0.14676575,-0.13745853,0.18365908,-0.21620584,0.18599702,0.20956653,-0.19918759,0.16726582,-0.15085201,0.1837818,-0.26310968,-0.15109387,-0.22807431,0.17401843,0.22864102,-0.16666386,-0.2924867,0.19659795,0.1982685,0.2660663,-0.16162223,-0.20129569,-0.22032572,-0.22957715,0.16226448,-0.18408267,0.17548312,0.18677512,0.27100655,-0.122107506,0.31829152,-0.28145516,0.22506386,-0.21354018,-0.19834079,-0.15363382,0.18052919,-0.24474883,-0.129984,0.18006939,-0.1306917,-0.21690816,-0.19088034,-0.12748227,-0.18197624,-0.14723681,0.21691234,-0.16379988,0.1465118,0.24503271,-0.23819229,0.14792499,0.19123453,-0.22104228,-0.17606212,-0.15367667,-0.14972073,0.16950208,0.16749404,0.20045331,-0.29085436,-0.18334343,0.07183975,-0.20899145,-0.19261956,0.18579005,-0.2782838,-0.23055089,0.22393692,0.11261217,-0.17616843,0.15788096,-0.13553451,0.40954435,0.24670525,0.23861457,-0.19475938,-0.22604619,0.20322211,0.18470137,-0.2530947,0.26680467,0.19466718,0.20860124,Q86,1.1043401,3.8177307
